month,country,device,age_group,gender,sessions,conversions,revenue_gbp
2024-10,United States,Mobile,55-64,Unknown,772,47,27295.76
2024-10,United States,Mobile,65+,Male,346,4,1053.65
2024-10,United States,Mobile,65+,Female,308,21,12018.46
2024-10,United States,Mobile,65+,Unknown,205,8,5565.76
2024-10,United States,Tablet,18-24,Male,629,38,5609.06
2024-10,United States,Tablet,18-24,Female,695,30,8559.7
2024-10,United States,Tablet,18-24,Unknown,760,18,7846.05
2024-10,United States,Tablet,25-34,Male,75,4,2382.22
2024-10,United States,Tablet,25-34,Female,723,19,12278.85
2024-10,United States,Tablet,25-34,Unknown,372,8,1180.81
2024-10,United States,Tablet,35-44,Male,292,12,4726.51
2024-10,United States,Tablet,35-44,Female,247,2,590.04
2024-10,United States,Tablet,35-44,Unknown,778,53,19200.63
2024-10,United States,Tablet,45-54,Male,106,2,1112.38
2024-10,United States,Tablet,45-54,Female,582,18,4759.78
2024-10,United States,Tablet,45-54,Unknown,396,13,3124.16
2024-10,United States,Tablet,55-64,Male,60,1,540.41
2024-10,United States,Tablet,55-64,Female,407,17,5966.3
2024-10,United States,Tablet,55-64,Unknown,569,33,6706.1
2024-10,United States,Tablet,65+,Male,510,9,4754.29
2024-10,United States,Tablet,65+,Female,465,23,13353.86
2024-10,United States,Tablet,65+,Unknown,718,48,9385.39
2024-10,Australia,Desktop,18-24,Male,258,16,1737.27
2024-10,Australia,Desktop,18-24,Female,561,10,6166.99
2024-10,Australia,Desktop,18-24,Unknown,119,6,1642.09
2024-10,Australia,Desktop,25-34,Male,225,10,6537.97
2024-10,Australia,Desktop,25-34,Female,287,11,6347.45
2024-10,Australia,Desktop,25-34,Unknown,66,4,2000.21
2024-10,Australia,Desktop,35-44,Male,97,7,3429.59
2024-10,Australia,Desktop,35-44,Female,310,3,868.17
2024-10,Australia,Desktop,35-44,Unknown,442,30,13381.14
2024-10,Australia,Desktop,45-54,Male,714,27,15964.44
2024-10,Australia,Desktop,45-54,Female,254,10,3404.03
2024-10,Australia,Desktop,45-54,Unknown,737,49,32715.65
2024-10,Australia,Desktop,55-64,Male,603,22,7116.24
2024-10,Australia,Desktop,55-64,Female,384,15,5107.84
2024-10,Australia,Desktop,55-64,Unknown,208,16,2049.94
2024-10,Australia,Desktop,65+,Male,288,3,1508.19
2024-10,Australia,Desktop,65+,Female,743,51,9374.16
2024-10,Australia,Desktop,65+,Unknown,354,11,3216.32
2024-10,Australia,Mobile,18-24,Male,156,6,823.28
2024-10,Australia,Mobile,18-24,Female,462,21,8338.36
2024-10,Australia,Mobile,18-24,Unknown,116,5,1962.95
2024-10,Australia,Mobile,25-34,Male,123,4,2176.96
2024-10,Australia,Mobile,25-34,Female,121,1,146.2
2024-10,Australia,Mobile,25-34,Unknown,562,19,2362.75
2024-10,Australia,Mobile,35-44,Male,713,15,8941.82
2024-10,Australia,Mobile,35-44,Female,379,21,10231.47
2024-10,Australia,Mobile,35-44,Unknown,351,20,2416.41
2024-10,Australia,Mobile,45-54,Male,310,13,3681.26
2024-10,Australia,Mobile,45-54,Female,690,27,12163.33
2024-10,Australia,Mobile,45-54,Unknown,204,13,1984.22
2024-10,Australia,Mobile,55-64,Male,205,4,1705.57
2024-10,Australia,Mobile,55-64,Female,160,7,4470.57
2024-10,Australia,Mobile,55-64,Unknown,201,2,294.78
2024-10,Australia,Mobile,65+,Male,738,48,19439.33
2024-10,Australia,Mobile,65+,Female,538,20,5019.1
2024-10,Australia,Mobile,65+,Unknown,430,14,5584.48
2024-10,Australia,Tablet,18-24,Male,303,17,5325.89
2024-10,Australia,Tablet,18-24,Female,459,7,1014.24
2024-10,Australia,Tablet,18-24,Unknown,162,8,5294.73
2024-10,Australia,Tablet,25-34,Male,283,16,6623.51
2024-10,Australia,Tablet,25-34,Female,260,19,12817.16
2024-10,Australia,Tablet,25-34,Unknown,704,16,6416.04
2024-10,Australia,Tablet,35-44,Male,572,9,2204.29
2024-10,Australia,Tablet,35-44,Female,285,10,3545.28
2024-10,Australia,Tablet,35-44,Unknown,497,38,9441.7
2024-10,Australia,Tablet,45-54,Male,789,52,22129.4
2024-10,Australia,Tablet,45-54,Female,646,22,13884.98
2024-10,Australia,Tablet,45-54,Unknown,434,24,3383.4
2024-10,Australia,Tablet,55-64,Male,526,39,11552.29
2024-10,Australia,Tablet,55-64,Female,549,40,20620.01
2024-10,Australia,Tablet,55-64,Unknown,484,30,20877.35
2024-10,Australia,Tablet,65+,Male,622,46,16527.75
2024-10,Australia,Tablet,65+,Female,218,8,3693.24
2024-10,Australia,Tablet,65+,Unknown,510,20,13387.73
2024-10,Canada,Desktop,18-24,Male,477,17,10730.32
2024-10,Canada,Desktop,18-24,Female,749,22,7897.31
2024-10,Canada,Desktop,18-24,Unknown,689,47,18383.95
2024-10,Canada,Desktop,25-34,Male,475,11,4277.15
2024-10,Canada,Desktop,25-34,Female,584,30,20758.86
2024-10,Canada,Desktop,25-34,Unknown,81,5,893.35
2024-10,Canada,Desktop,35-44,Male,790,53,21023.61
2024-10,Canada,Desktop,35-44,Female,70,4,2031.22
2024-10,Canada,Desktop,35-44,Unknown,797,25,13304.47
2024-10,Canada,Desktop,45-54,Male,544,10,1054.17
2024-10,Canada,Desktop,45-54,Female,436,24,4687.37
2024-10,Canada,Desktop,45-54,Unknown,732,13,8011.55
2024-10,Canada,Desktop,55-64,Male,298,4,499.52
2024-10,Canada,Desktop,55-64,Female,226,7,4045.34
2024-10,Canada,Desktop,55-64,Unknown,145,4,2766.94
2024-10,Canada,Desktop,65+,Male,223,12,2283.63
2024-10,Canada,Desktop,65+,Female,84,2,689.64
2024-10,Canada,Desktop,65+,Unknown,509,13,2954.67
2024-10,Canada,Mobile,18-24,Male,545,6,1160.37
2024-10,Canada,Mobile,18-24,Female,159,3,530.81
2024-10,Canada,Mobile,18-24,Unknown,200,9,6053.81
2024-10,Canada,Mobile,25-34,Male,21,0,0.0
2024-10,Canada,Mobile,25-34,Female,257,17,9418.52
2024-10,Canada,Mobile,25-34,Unknown,672,9,2377.73
2024-10,Canada,Mobile,35-44,Male,136,2,539.7
2024-10,Canada,Mobile,35-44,Female,245,15,4618.73
2024-10,Canada,Mobile,35-44,Unknown,395,14,7783.72
2024-10,Canada,Mobile,45-54,Male,599,14,8683.8
2024-10,Canada,Mobile,45-54,Female,753,34,20841.36
2024-10,Canada,Mobile,45-54,Unknown,515,36,16734.99
2024-10,Canada,Mobile,55-64,Male,377,7,1833.28
2024-10,Canada,Mobile,55-64,Female,248,16,2425.97
2024-10,Canada,Mobile,55-64,Unknown,726,7,2733.71
2024-10,Canada,Mobile,65+,Male,538,11,5572.68
2024-10,Canada,Mobile,65+,Female,565,15,9857.54
2024-10,Canada,Mobile,65+,Unknown,607,26,12421.76
2024-10,Canada,Tablet,18-24,Male,184,7,2141.22
2024-10,Canada,Tablet,18-24,Female,358,5,881.82
2024-10,Canada,Tablet,18-24,Unknown,292,22,6655.7
2024-10,Canada,Tablet,25-34,Male,254,19,5184.35
2024-10,Canada,Tablet,25-34,Female,750,16,5340.49
2024-10,Canada,Tablet,25-34,Unknown,348,11,5610.05
2024-10,Canada,Tablet,35-44,Male,468,30,13387.81
2024-10,Canada,Tablet,35-44,Female,697,36,7471.41
2024-10,Canada,Tablet,35-44,Unknown,569,38,25727.21
2024-10,Canada,Tablet,45-54,Male,283,21,3337.6
2024-10,Canada,Tablet,45-54,Female,708,48,11210.4
2024-10,Canada,Tablet,45-54,Unknown,207,2,389.12
2024-10,Canada,Tablet,55-64,Male,498,30,20503.79
2024-10,Canada,Tablet,55-64,Female,518,17,3545.54
2024-10,Canada,Tablet,55-64,Unknown,237,9,1920.3
2024-10,Canada,Tablet,65+,Male,566,38,5393.05
2024-10,Canada,Tablet,65+,Female,113,7,4331.11
2024-10,Canada,Tablet,65+,Unknown,184,13,6671.52
2024-10,Germany,Desktop,18-24,Male,96,7,2155.88
2024-10,Germany,Desktop,18-24,Female,201,11,3493.37
2024-10,Germany,Desktop,18-24,Unknown,374,27,18072.75
2024-10,Germany,Desktop,25-34,Male,643,10,5436.37
2024-10,Germany,Desktop,25-34,Female,342,19,13106.48
2024-10,Germany,Desktop,25-34,Unknown,36,2,669.92
2024-10,Germany,Desktop,35-44,Male,526,30,13764.72
2024-10,Germany,Desktop,35-44,Female,46,2,1200.99
2024-10,Germany,Desktop,35-44,Unknown,159,4,917.42
2024-10,Germany,Desktop,45-54,Male,220,6,3565.36
2024-10,Germany,Desktop,45-54,Female,601,29,16722.25
2024-10,Germany,Desktop,45-54,Unknown,474,13,2519.22
2024-10,Germany,Desktop,55-64,Male,610,45,4701.3
2024-10,Germany,Desktop,55-64,Female,54,2,398.18
2024-10,Germany,Desktop,55-64,Unknown,712,29,15389.77
2024-10,Germany,Desktop,65+,Male,198,4,1620.67
2024-10,Germany,Desktop,65+,Female,679,30,18885.03
2024-10,Germany,Desktop,65+,Unknown,362,17,8520.27
2024-10,Germany,Mobile,18-24,Male,94,4,923.92
2024-10,Germany,Mobile,18-24,Female,436,15,1855.43
2024-10,Germany,Mobile,18-24,Unknown,44,0,0.0
2024-10,Germany,Mobile,25-34,Male,344,18,3317.51
2024-10,Germany,Mobile,25-34,Female,416,29,14129.76
2024-10,Germany,Mobile,25-34,Unknown,385,15,4476.35
2024-10,Germany,Mobile,35-44,Male,327,15,2585.36
2024-10,Germany,Mobile,35-44,Female,140,7,4748.49
2024-10,Germany,Mobile,35-44,Unknown,526,14,3703.43
2024-10,Germany,Mobile,45-54,Male,342,8,1682.29
2024-10,Germany,Mobile,45-54,Female,236,8,3912.83
2024-10,Germany,Mobile,45-54,Unknown,777,44,26989.71
2024-10,Germany,Mobile,55-64,Male,427,32,18007.51
2024-10,Germany,Mobile,55-64,Female,274,17,9195.44
2024-10,Germany,Mobile,55-64,Unknown,272,11,4367.53
2024-10,Germany,Mobile,65+,Male,257,20,2815.82
2024-10,Germany,Mobile,65+,Female,791,28,16031.81
2024-10,Germany,Mobile,65+,Unknown,676,30,13239.87
2024-10,Germany,Tablet,18-24,Male,315,18,7916.25
2024-10,Germany,Tablet,18-24,Female,731,28,16056.36
2024-10,Germany,Tablet,18-24,Unknown,19,1,484.34
2024-10,Germany,Tablet,25-34,Male,617,46,24067.36
2024-10,Germany,Tablet,25-34,Female,363,11,2303.43
2024-10,Germany,Tablet,25-34,Unknown,675,41,16789.59
2024-10,Germany,Tablet,35-44,Male,513,8,3506.98
2024-10,Germany,Tablet,35-44,Female,155,11,3252.05
2024-10,Germany,Tablet,35-44,Unknown,588,19,7371.51
2024-10,Germany,Tablet,45-54,Male,474,16,8515.29
2024-10,Germany,Tablet,45-54,Female,367,7,2735.63
2024-10,Germany,Tablet,45-54,Unknown,336,9,2437.6
2024-10,Germany,Tablet,55-64,Male,749,23,3092.36
2024-10,Germany,Tablet,55-64,Female,498,21,8968.55
2024-10,Germany,Tablet,55-64,Unknown,184,8,1658.9
2024-10,Germany,Tablet,65+,Male,452,8,3775.68
2024-10,Germany,Tablet,65+,Female,168,9,1702.47
2024-10,Germany,Tablet,65+,Unknown,715,40,18546.66
2024-10,France,Desktop,18-24,Male,141,7,838.34
2024-10,France,Desktop,18-24,Female,575,32,21328.47
2024-10,France,Desktop,18-24,Unknown,251,9,1618.67
2024-10,France,Desktop,25-34,Male,215,9,3235.6
2024-10,France,Desktop,25-34,Female,520,26,7723.37
2024-10,France,Desktop,25-34,Unknown,486,36,13705.29
2024-10,France,Desktop,35-44,Male,747,41,20244.27
2024-10,France,Desktop,35-44,Female,603,23,11781.13
2024-10,France,Desktop,35-44,Unknown,28,2,725.96
2024-10,France,Desktop,45-54,Male,133,4,1434.26
2024-10,France,Desktop,45-54,Female,319,16,8203.2
2024-10,France,Desktop,45-54,Unknown,185,13,7692.73
2024-10,France,Desktop,55-64,Male,547,27,7710.61
2024-10,France,Desktop,55-64,Female,419,19,11918.28
2024-10,France,Desktop,55-64,Unknown,597,43,4723.12
2024-10,France,Desktop,65+,Male,268,13,3906.74
2024-10,France,Desktop,65+,Female,510,10,3860.34
2024-10,France,Desktop,65+,Unknown,155,5,2752.34
2024-10,France,Mobile,18-24,Male,125,8,4534.69
2024-10,France,Mobile,18-24,Female,268,16,3124.86
2024-10,France,Mobile,18-24,Unknown,203,15,7960.56
2024-10,France,Mobile,25-34,Male,706,52,30785.17
2024-10,France,Mobile,25-34,Female,488,10,6765.66
2024-10,France,Mobile,25-34,Unknown,584,16,3297.62
2024-10,France,Mobile,35-44,Male,626,36,9071.61
2024-10,France,Mobile,35-44,Female,208,14,5015.56
2024-10,France,Mobile,35-44,Unknown,324,4,640.31
2024-10,France,Mobile,45-54,Male,765,39,21301.32
2024-10,France,Mobile,45-54,Female,78,1,327.06
2024-10,France,Mobile,45-54,Unknown,415,9,5294.28
2024-10,France,Mobile,55-64,Male,315,19,7827.47
2024-10,France,Mobile,55-64,Female,422,18,12382.31
2024-10,France,Mobile,55-64,Unknown,773,22,5507.66
2024-10,France,Mobile,65+,Male,716,19,2116.67
2024-10,France,Mobile,65+,Female,204,15,8333.13
2024-10,France,Mobile,65+,Unknown,543,29,4350.89
2024-10,France,Tablet,18-24,Male,766,40,11776.23
2024-10,France,Tablet,18-24,Female,642,16,4477.08
2024-10,France,Tablet,18-24,Unknown,47,2,848.28
2024-10,France,Tablet,25-34,Male,559,14,2252.57
2024-10,France,Tablet,25-34,Female,205,2,674.05
2024-10,France,Tablet,25-34,Unknown,595,17,5992.45
2024-10,France,Tablet,35-44,Male,63,1,599.55
2024-10,France,Tablet,35-44,Female,735,32,12681.63
2024-10,France,Tablet,35-44,Unknown,775,21,14318.62
2024-10,France,Tablet,45-54,Male,445,4,2262.15
2024-10,France,Tablet,45-54,Female,702,14,8118.31
2024-10,France,Tablet,45-54,Unknown,70,1,400.7
2024-10,France,Tablet,55-64,Male,299,3,1428.93
2024-10,France,Tablet,55-64,Female,199,3,573.42
2024-10,France,Tablet,55-64,Unknown,67,1,588.21
2024-10,France,Tablet,65+,Male,322,20,4602.21
2024-10,France,Tablet,65+,Female,62,3,1368.56
2024-10,France,Tablet,65+,Unknown,150,3,381.9
2024-10,Ireland,Desktop,18-24,Male,203,9,5841.75
2024-10,Ireland,Desktop,18-24,Female,392,4,669.75
2024-10,Ireland,Desktop,18-24,Unknown,501,26,16602.03
2024-10,Ireland,Desktop,25-34,Male,759,12,6767.64
2024-10,Ireland,Desktop,25-34,Female,393,12,7709.15
2024-10,Ireland,Desktop,25-34,Unknown,561,6,3116.96
2024-10,Ireland,Desktop,35-44,Male,555,31,14982.69
2024-10,Ireland,Desktop,35-44,Female,603,9,3399.73
2024-10,Ireland,Desktop,35-44,Unknown,696,48,30246.95
2024-10,Ireland,Desktop,45-54,Male,658,14,3869.82
2024-10,Ireland,Desktop,45-54,Female,254,6,4168.28
2024-10,Ireland,Desktop,45-54,Unknown,629,28,15872.37
2024-10,Ireland,Desktop,55-64,Male,99,7,2012.99
2024-10,Ireland,Desktop,55-64,Female,577,18,8483.11
2024-10,Ireland,Desktop,55-64,Unknown,99,7,946.05
2024-10,Ireland,Desktop,65+,Male,575,27,2874.88
2024-10,Ireland,Desktop,65+,Female,391,18,3812.86
2024-10,Ireland,Desktop,65+,Unknown,36,1,127.95
2024-10,Ireland,Mobile,18-24,Male,197,15,7970.94
2024-10,Ireland,Mobile,18-24,Female,17,1,659.86
2024-10,Ireland,Mobile,18-24,Unknown,169,9,3966.67
2024-10,Ireland,Mobile,25-34,Male,100,6,1203.83
2024-10,Ireland,Mobile,25-34,Female,310,17,1955.07
2024-10,Ireland,Mobile,25-34,Unknown,690,48,10983.22
2024-10,Ireland,Mobile,35-44,Male,219,3,720.19
2024-10,Ireland,Mobile,35-44,Female,549,34,7212.81
2024-10,Ireland,Mobile,35-44,Unknown,366,7,1319.73
2024-10,Ireland,Mobile,45-54,Male,696,50,7647.73
2024-10,Ireland,Mobile,45-54,Female,98,3,1315.2
2024-10,Ireland,Mobile,45-54,Unknown,583,12,8072.89
2024-10,Ireland,Mobile,55-64,Male,598,12,3981.22
2024-10,Ireland,Mobile,55-64,Female,546,9,4990.27
2024-10,Ireland,Mobile,55-64,Unknown,326,14,2348.69
2024-10,Ireland,Mobile,65+,Male,352,26,14996.78
2024-10,Ireland,Mobile,65+,Female,596,23,4172.65
2024-10,Ireland,Mobile,65+,Unknown,482,10,1575.1
2024-10,Ireland,Tablet,18-24,Male,159,6,1523.72
2024-10,Ireland,Tablet,18-24,Female,143,5,2839.14
2024-10,Ireland,Tablet,18-24,Unknown,144,1,444.02
2024-10,Ireland,Tablet,25-34,Male,76,4,2634.57
2024-10,Ireland,Tablet,25-34,Female,277,15,1708.4
2024-10,Ireland,Tablet,25-34,Unknown,756,8,4601.32
2024-10,Ireland,Tablet,35-44,Male,71,3,1702.75
2024-10,Ireland,Tablet,35-44,Female,57,1,368.42
2024-10,Ireland,Tablet,35-44,Unknown,638,6,1534.05
2024-10,Ireland,Tablet,45-54,Male,262,12,4172.6
2024-10,Ireland,Tablet,45-54,Female,396,5,2845.01
2024-10,Ireland,Tablet,45-54,Unknown,408,16,7455.73
2024-10,Ireland,Tablet,55-64,Male,49,0,0.0
2024-10,Ireland,Tablet,55-64,Female,189,2,739.41
2024-10,Ireland,Tablet,55-64,Unknown,225,6,745.22
2024-10,Ireland,Tablet,65+,Male,747,19,5635.47
2024-10,Ireland,Tablet,65+,Female,717,11,7058.28
2024-10,Ireland,Tablet,65+,Unknown,359,15,6854.49
2024-11,United Kingdom,Desktop,18-24,Male,359,26,4745.71
2024-11,United Kingdom,Desktop,18-24,Female,158,1,608.05
2024-11,United Kingdom,Desktop,18-24,Unknown,442,11,1171.82
2024-11,United Kingdom,Desktop,25-34,Male,95,5,689.63
2024-11,United Kingdom,Desktop,25-34,Female,162,1,637.23
2024-11,United Kingdom,Desktop,25-34,Unknown,681,32,4601.52
2024-11,United Kingdom,Desktop,35-44,Male,498,6,706.09
2024-11,United Kingdom,Desktop,35-44,Female,249,9,1246.77
2024-11,United Kingdom,Desktop,35-44,Unknown,542,29,17375.43
2024-11,United Kingdom,Desktop,45-54,Male,686,29,4250.93
2024-11,United Kingdom,Desktop,45-54,Female,80,1,335.73
2024-11,United Kingdom,Desktop,45-54,Unknown,437,33,20284.59
2024-11,United Kingdom,Desktop,55-64,Male,457,33,14311.78
2024-11,United Kingdom,Desktop,55-64,Female,762,41,6303.3
2024-11,United Kingdom,Desktop,55-64,Unknown,716,46,11627.41
2024-11,United Kingdom,Desktop,65+,Male,54,3,1387.5
2024-11,United Kingdom,Desktop,65+,Female,253,7,3575.91
2024-11,United Kingdom,Desktop,65+,Unknown,752,36,17805.11
2024-11,United Kingdom,Mobile,18-24,Male,105,1,174.58
2024-11,United Kingdom,Mobile,18-24,Female,797,60,15877.49
2024-11,United Kingdom,Mobile,18-24,Unknown,727,42,16796.16
2024-11,United Kingdom,Mobile,25-34,Male,559,23,8042.08
2024-11,United Kingdom,Mobile,25-34,Female,66,4,710.19
2024-11,United Kingdom,Mobile,25-34,Unknown,455,28,4420.08
2024-11,United Kingdom,Mobile,35-44,Male,40,0,0.0
2024-11,United Kingdom,Mobile,35-44,Female,343,11,7251.11
2024-11,United Kingdom,Mobile,35-44,Unknown,391,29,16095.85
2024-11,United Kingdom,Mobile,45-54,Male,41,2,998.58
2024-11,United Kingdom,Mobile,45-54,Female,448,12,8293.27
2024-11,United Kingdom,Mobile,45-54,Unknown,766,24,9669.14
2024-11,United Kingdom,Mobile,55-64,Male,138,5,907.95
2024-11,United Kingdom,Mobile,55-64,Female,691,42,5694.83
2024-11,United Kingdom,Mobile,55-64,Unknown,734,40,19463.99
2024-11,United Kingdom,Mobile,65+,Male,154,4,1753.67
2024-11,United Kingdom,Mobile,65+,Female,384,10,5252.52
2024-11,United Kingdom,Mobile,65+,Unknown,404,31,20906.09
2024-11,United Kingdom,Tablet,18-24,Male,499,35,7493.66
2024-11,United Kingdom,Tablet,18-24,Female,506,17,6520.5
2024-11,United Kingdom,Tablet,18-24,Unknown,550,6,3120.1
2024-11,United Kingdom,Tablet,25-34,Male,211,15,7011.66
2024-11,United Kingdom,Tablet,25-34,Female,464,17,6021.62
2024-11,United Kingdom,Tablet,25-34,Unknown,573,37,10545.03
2024-11,United Kingdom,Tablet,35-44,Male,313,14,3639.16
2024-11,United Kingdom,Tablet,35-44,Female,545,14,6080.79
2024-11,United Kingdom,Tablet,35-44,Unknown,262,16,9242.22
2024-11,United Kingdom,Tablet,45-54,Male,283,16,7386.98
2024-11,United Kingdom,Tablet,45-54,Female,446,21,10435.07
2024-11,United Kingdom,Tablet,45-54,Unknown,330,21,4059.56
2024-11,United Kingdom,Tablet,55-64,Male,206,16,9918.6
2024-11,United Kingdom,Tablet,55-64,Female,666,46,29300.73
2024-11,United Kingdom,Tablet,55-64,Unknown,751,40,5356.5
2024-11,United Kingdom,Tablet,65+,Male,92,3,742.52
2024-11,United Kingdom,Tablet,65+,Female,625,11,5661.63
2024-11,United Kingdom,Tablet,65+,Unknown,115,4,2055.31
2024-11,United States,Desktop,18-24,Male,211,12,3672.25
2024-11,United States,Desktop,18-24,Female,778,30,10220.73
2024-11,United States,Desktop,18-24,Unknown,641,30,10552.62
2024-11,United States,Desktop,25-34,Male,710,16,6009.95
2024-11,United States,Desktop,25-34,Female,233,6,1907.05
2024-11,United States,Desktop,25-34,Unknown,576,35,22064.6
2024-11,United States,Desktop,35-44,Male,755,18,11209.64
2024-11,United States,Desktop,35-44,Female,747,11,1794.67
2024-11,United States,Desktop,35-44,Unknown,278,20,5179.72
2024-11,United States,Desktop,45-54,Male,793,26,12608.1
2024-11,United States,Desktop,45-54,Female,141,9,4311.59
2024-11,United States,Desktop,45-54,Unknown,429,13,7979.09
2024-11,United States,Desktop,55-64,Male,616,22,8874.81
2024-11,United States,Desktop,55-64,Female,720,10,4744.24
2024-11,United States,Desktop,55-64,Unknown,107,7,1847.07
2024-11,United States,Desktop,65+,Male,397,20,12824.91
2024-11,United States,Desktop,65+,Female,531,16,7231.7
2024-11,United States,Desktop,65+,Unknown,703,55,11226.47
2024-11,United States,Mobile,18-24,Male,358,8,1829.16
2024-11,United States,Mobile,18-24,Female,726,38,23913.08
2024-11,United States,Mobile,18-24,Unknown,305,16,9395.03
2024-11,United States,Mobile,25-34,Male,294,20,2733.86
2024-11,United States,Mobile,25-34,Female,259,4,1284.6
2024-11,United States,Mobile,25-34,Unknown,755,11,4591.61
2024-11,United States,Mobile,35-44,Male,686,29,12797.75
2024-11,United States,Mobile,35-44,Female,734,53,6849.19
2024-11,United States,Mobile,35-44,Unknown,766,51,22165.78
2024-11,United States,Mobile,45-54,Male,215,13,9081.61
2024-11,United States,Mobile,45-54,Female,30,1,184.19
2024-11,United States,Mobile,45-54,Unknown,329,10,6700.85
2024-11,United States,Mobile,55-64,Male,596,28,14233.32
2024-11,United States,Mobile,55-64,Female,782,59,16822.26
2024-11,United States,Mobile,55-64,Unknown,598,47,22626.44
2024-11,United States,Mobile,65+,Male,737,39,4209.96
2024-11,United States,Mobile,65+,Female,342,21,7004.63
2024-11,United States,Mobile,65+,Unknown,583,21,12997.98
2024-11,United States,Tablet,18-24,Male,505,13,4777.82
2024-11,United States,Tablet,18-24,Female,254,4,2348.92
2024-11,United States,Tablet,18-24,Unknown,641,42,17275.59
2024-11,United States,Tablet,25-34,Male,397,30,14318.87
2024-11,United States,Tablet,25-34,Female,314,3,439.55
2024-11,United States,Tablet,25-34,Unknown,620,25,7749.94
2024-11,United States,Tablet,35-44,Male,17,0,0.0
2024-11,United States,Tablet,35-44,Female,11,0,0.0
2024-11,United States,Tablet,35-44,Unknown,338,3,757.77
2024-11,United States,Tablet,45-54,Male,51,3,1165.08
2024-11,United States,Tablet,45-54,Female,450,30,12740.4
2024-11,United States,Tablet,45-54,Unknown,633,48,19529.4
2024-11,United States,Tablet,55-64,Male,189,3,1965.91
2024-11,United States,Tablet,55-64,Female,57,2,295.94
2024-11,United States,Tablet,55-64,Unknown,600,31,8593.64
2024-11,United States,Tablet,65+,Male,303,21,9892.81
2024-11,United States,Tablet,65+,Female,612,32,18836.75
2024-11,United States,Tablet,65+,Unknown,604,25,15626.45
2024-11,Australia,Desktop,18-24,Male,139,10,4883.99
2024-11,Australia,Desktop,18-24,Female,235,6,1570.87
2024-11,Australia,Desktop,18-24,Unknown,213,2,770.82
2024-11,Australia,Desktop,25-34,Male,675,14,7326.68
2024-11,Australia,Desktop,25-34,Female,431,17,9027.71
2024-11,Australia,Desktop,25-34,Unknown,289,10,4112.91
2024-11,Australia,Desktop,35-44,Male,742,24,11025.23
2024-11,Australia,Desktop,35-44,Female,695,20,13703.43
2024-11,Australia,Desktop,35-44,Unknown,531,31,7068.13
2024-11,Australia,Desktop,45-54,Male,605,26,14532.24
2024-11,Australia,Desktop,45-54,Female,408,21,2461.81
2024-11,Australia,Desktop,45-54,Unknown,258,11,4196.91
2024-11,Australia,Desktop,55-64,Male,658,36,21930.14
2024-11,Australia,Desktop,55-64,Female,175,7,766.65
2024-11,Australia,Desktop,55-64,Unknown,256,13,1614.82
2024-11,Australia,Desktop,65+,Male,473,24,12908.59
2024-11,Australia,Desktop,65+,Female,433,13,7320.67
2024-11,Australia,Desktop,65+,Unknown,655,17,2267.88
2024-11,Australia,Mobile,18-24,Male,196,15,5402.86
2024-11,Australia,Mobile,18-24,Female,30,0,0.0
2024-11,Australia,Mobile,18-24,Unknown,445,17,8153.79
2024-11,Australia,Mobile,25-34,Male,312,18,11029.62
2024-11,Australia,Mobile,25-34,Female,341,11,5564.99
2024-11,Australia,Mobile,25-34,Unknown,726,27,17389.42
2024-11,Australia,Mobile,35-44,Male,268,4,811.39
2024-11,Australia,Mobile,35-44,Female,54,2,355.44
2024-11,Australia,Mobile,35-44,Unknown,140,2,572.96
2024-11,Australia,Mobile,45-54,Male,527,39,16217.69
2024-11,Australia,Mobile,45-54,Female,702,13,3463.9
2024-11,Australia,Mobile,45-54,Unknown,470,6,1856.54
2024-11,Australia,Mobile,55-64,Male,631,34,9961.67
2024-11,Australia,Mobile,55-64,Female,305,10,5806.62
2024-11,Australia,Mobile,55-64,Unknown,516,22,8181.67
2024-11,Australia,Mobile,65+,Male,586,30,3685.21
2024-11,Australia,Mobile,65+,Female,363,26,16969.91
2024-11,Australia,Mobile,65+,Unknown,741,47,13801.38
2024-11,Australia,Tablet,18-24,Male,717,31,19090.68
2024-11,Australia,Tablet,18-24,Female,452,28,15009.35
2024-11,Australia,Tablet,18-24,Unknown,584,36,10733.57
2024-11,Australia,Tablet,25-34,Male,144,10,6629.27
2024-11,Australia,Tablet,25-34,Female,598,40,14063.41
2024-11,Australia,Tablet,25-34,Unknown,636,44,5756.39
2024-11,Australia,Tablet,35-44,Male,531,35,19730.02
2024-11,Australia,Tablet,35-44,Female,683,47,21309.48
2024-11,Australia,Tablet,35-44,Unknown,511,11,2906.76
2024-11,Australia,Tablet,45-54,Male,551,38,13560.79
2024-11,Australia,Tablet,45-54,Female,703,17,8066.57
2024-11,Australia,Tablet,45-54,Unknown,402,23,10370.25
2024-11,Australia,Tablet,55-64,Male,749,39,7227.69
2024-11,Australia,Tablet,55-64,Female,657,37,11235.1
2024-11,Australia,Tablet,55-64,Unknown,40,0,0.0
2024-11,Australia,Tablet,65+,Male,610,20,10573.98
2024-11,Australia,Tablet,65+,Female,753,22,7676.03
2024-11,Australia,Tablet,65+,Unknown,594,25,7302.45
2024-11,Canada,Desktop,18-24,Male,671,32,4528.46
2024-11,Canada,Desktop,18-24,Female,794,45,20923.34
2024-11,Canada,Desktop,18-24,Unknown,390,23,6905.19
2024-11,Canada,Desktop,25-34,Male,495,19,5460.14
2024-11,Canada,Desktop,25-34,Female,581,36,4070.14
